Date,Open,High,Low,Close,Volume
01/06/22,554.34,563.36,542.01,553.29,5711795
01/05/22,592,592.84,566.88,567.52,4148749
01/04/22,599.91,600.4099,581.6,591.15,4393135
01/03/22,605.61,609.99,590.56,597.37,3068808
12/31/21,610.01,614.075,602.05,602.44,1995918
12/30/21,612.99,620.61,611.2401,612.09,1625093
12/29/21,610.71,613.98,604.68,610.54,1287513
12/28/21,614.95,618.41,609.69,610.71,1884116
12/27/21,615,615,609.25,613.12,2062233
12/23/21,616.4,616.88,607.57,614.09,1621146
12/22/21,603.36,614.82,602.63,614.24,2335745
12/21/21,597.5434,607.82,593.8611,604.92,2319390
12/20/21,586.43,602.8847,584.26,593.74,3358404
12/17/21,591.61,593.25,581.74,586.73,4433706
12/16/21,597.09,602.8308,588,591.06,3143217
12/15/21,598.18,605.69,584.51,605.04,2866196
12/14/21,598.71,602.29,588.13,597.99,2984536
12/13/21,612,612.64,599.52,604.56,2517915
12/10/21,616.78,617.74,605.88,611.66,2748774
12/09/21,627.58,630.24,610.44,611,2376321
12/08/21,630,632.455,623.2,628.08,2220308
12/07/21,619.83,628.89,611.4,625.58,3125190
12/06/21,606.01,617.29,601,612.69,3075672
12/03/21,622.75,625.5,594,602.13,4829282
12/02/21,617.1,625.36,612.88,616.47,3331131
12/01/21,649.48,654.52,617.07,617.77,3897019
11/30/21,668.198,675.38,640.01,641.9,5608919
11/29/21,663.2,667.99,658.29,663.84,2529364
11/26/21,675,676.405,660.67,665.64,2872513
11/24/21,658.01,661.44,651.1,658.29,1867282
11/23/21,658.18,666.43,646.05,654.06,2320917
11/22/21,676.02,679.48,656.47,659.2,2765318
11/19/21,692.35,694.16,675,678.8,2614852
11/18/21,691.61,691.74,679.735,682.02,2014992
11/17/21,690,700.9894,686.09,691.69,2732831
11/16/21,678.27,688.3599,676.9,687.4,2077387
11/15/21,681.235,685.2599,671.49,679.33,2872186
11/12/21,660.01,683.34,653.82,682.61,4198410
11/11/21,650.24,665.82,649.705,657.58,2868311
11/10/21,653.01,660.3306,642.11,646.91,2405785
