Date, Open, High, Low, Close, Volume
05/21/21, 2317.41, 2318.89, 2289.30, 2294.13, 2031590
05/20/21, 2291.00, 2312.00, 2283.52, 2306.95, 1617550
05/19/21, 2228.43, 2274.99, 2225.44, 2271.50, 1184205
05/18/21, 2302.35, 2307.682, 2262.19, 2262.47, 1110185
05/17/21, 2263.57, 2289.78, 2255.51, 2288.92, 1078930
05/14/21, 2258.54, 2284.72, 2250.00, 2278.38, 1599829
05/13/21, 2226.12, 2239.438, 2206.72, 2229.04, 1661020
05/12/21, 2226.19, 2247.98, 2193.62, 2200.25, 2318774
05/11/21, 2243.07, 2280.28, 2233.92, 2270.06, 1709292
05/10/21, 2328.14, 2331.00, 2284.54, 2291.75, 1545729
05/07/21, 2363.89, 2371.25, 2346.155, 2351.93, 1444862
05/06/21, 2306.33, 2337.35, 2293.042, 2337.35, 1259523
05/05/21, 2328.63, 2335.00, 2308.28, 2314.77, 1331809
05/04/21, 2313.55, 2324.99, 2256.68, 2306.83, 2240932
05/03/21, 2364.91, 2381.55, 2335.50, 2343.08, 1412139
04/30/21, 2368.02, 2381.85, 2346.56, 2353.50, 2242838
04/29/21, 2389.23, 2404.16, 2373.85, 2392.76, 2061654
04/28/21, 2392.495, 2431.38, 2353.22, 2359.04, 4055340
04/27/21, 2317.633, 2318.45, 2286.16, 2290.98, 2219280
04/26/21, 2304.52, 2324.53, 2297.315, 2309.93, 1601892
04/23/21, 2267.00, 2306.117, 2261.25, 2299.93, 1455554
04/22/21, 2275.40, 2288.881, 2240.32, 2252.52, 1207276
04/21/21, 2272.05, 2280.00, 2244.82, 2278.35, 1160209
04/20/21, 2297.49, 2299.00, 2257.12, 2279.01, 1114416
04/19/21, 2270.18, 2304.09, 2270.18, 2289.76, 1514470
04/16/21, 2289.24, 2294.24, 2270.92, 2282.75, 1314139
04/15/21, 2261.95, 2296.00, 2251.17, 2285.25, 1458749
04/14/21, 2267.43, 2267.43, 2236.015, 2241.91, 1050143
04/13/21, 2250.99, 2263.47, 2243.05, 2254.43, 1284078
04/12/21, 2254.12, 2256.885, 2227.82, 2244.62, 1251183
04/09/21, 2245.44, 2273.97, 2237.255, 2270.67, 1307265
04/08/21, 2264.00, 2271.79, 2243.01, 2250.43, 1433214
04/07/21, 2213.10, 2244.50, 2213.10, 2239.03, 1206696
04/06/21, 2210.92, 2228.00, 2201.79, 2209.26, 1762039
04/05/21, 2147.15, 2228.99, 2145.205, 2218.96, 2425480
04/01/21, 2092.25, 2135.75, 2091.43, 2129.78, 1994005
03/31/21, 2054.40, 2086.26, 2047.00, 2062.52, 2128482
03/30/21, 2052.98, 2062.67, 2036.15, 2046.47, 1365856
03/29/21, 2022.16, 2049.21, 2005.45, 2045.79, 1324631
03/26/21, 2031.79, 2039.385, 2003.85, 2024.73, 1398875
03/25/21, 2029.05, 2045.64, 1996.09, 2032.46, 1780787
03/24/21, 2051.76, 2067.60, 2029.00, 2032.53, 1260853
03/23/21, 2039.95, 2064.11, 2028.00, 2041.33, 1425456
03/22/21, 2027.63, 2048.34, 2014.00, 2030.69, 1676771
03/19/21, 2029.73, 2037.04, 2002.93, 2026.96, 2303596
03/18/21, 2048.18, 2068.746, 2019.18, 2021.34, 1585648
03/17/21, 2068.47, 2099.00, 2044.122, 2082.22, 1319126
03/16/21, 2065.99, 2113.68, 2059.29, 2083.89, 1595015
03/15/21, 2044.975, 2054.99, 2027.79, 2054.44, 1310741
03/12/21, 2076.41, 2077.61, 2032.42, 2050.00, 1690899
03/11/21, 2058.22, 2111.27, 2056.45, 2100.54, 1385130
03/10/21, 2061.40, 2061.40, 2019.33, 2036.19, 1355004
03/09/21, 2049.75, 2063.915, 2035.60, 2040.36, 1696031
03/08/21, 2084.06, 2113.74, 2005.19, 2007.50, 1843371
03/05/21, 2061.15, 2106.20, 2027.777, 2097.07, 2654977
03/04/21, 2014.869, 2074.59, 2005.43, 2033.93, 2460786
03/03/21, 2051.95, 2075.99, 1994.00, 2011.41, 1694645
03/02/21, 2064.84, 2094.74, 2056.67, 2064.48, 1278184
03/01/21, 2048.00, 2076.23, 2034.42, 2069.66, 1303089
02/26/21, 2029.95, 2056.52, 2001.01, 2021.91, 2002064
02/25/21, 2055.93, 2083.00, 2006.49, 2015.95, 2077409
02/24/21, 2030.04, 2088.32, 2027.53, 2083.81, 1130437
02/23/21, 2013.99, 2072.50, 1990.23, 2060.12, 1732899
02/22/21, 2053.60, 2080.33, 2048.00, 2054.26, 1473317
02/19/21, 2107.79, 2118.58, 2083.43, 2088.81, 1896939
02/18/21, 2105.00, 2121.99, 2093.33, 2105.81, 1128549
02/17/21, 2093.98, 2122.443, 2088.35, 2118.62, 1015177
02/16/21, 2091.75, 2145.14, 2091.75, 2110.70, 1550195
02/12/21, 2079.77, 2099.50, 2073.57, 2095.03, 949525
02/11/21, 2091.00, 2094.00, 2068.86, 2088.75, 1024029
02/10/21, 2083.14, 2098.88, 2052.24, 2086.48, 1255080
02/09/21, 2074.80, 2098.51, 2070.00, 2075.39, 1094583
02/08/21, 2100.00, 2115.00, 2063.35, 2084.52, 1441443
02/05/21, 2059.56, 2095.94, 2050.00, 2088.83, 1493256
02/04/21, 2060.616, 2069.30, 2035.10, 2053.63, 2429780
02/03/21, 2065.61, 2106.623, 2013.55, 2058.88, 4894082
02/02/21, 1913.13, 1949.37, 1906.37, 1919.12, 3316620
02/01/21, 1844.585, 1915.54, 1844.585, 1893.07, 2012603
01/29/21, 1834.02, 1847.535, 1801.56, 1827.36, 2226509
01/28/21, 1831.00, 1887.99, 1831.00, 1853.20, 2763905
01/27/21, 1874.91, 1880.47, 1797.28, 1818.94, 4125631
01/26/21, 1885.99, 1915.75, 1876.13, 1907.95, 1573078
01/25/21, 1912.74, 1921.82, 1859.16, 1894.28, 2529346
01/22/21, 1891.46, 1904.39, 1876.495, 1892.56, 1637195
01/21/21, 1893.65, 1932.08, 1879.41, 1884.15, 2932973
01/20/21, 1826.37, 1899.723, 1819.51, 1880.07, 3207570
01/19/21, 1743.00, 1803.84, 1732.83, 1784.47, 2082951
01/15/21, 1729.02, 1747.62, 1711.71, 1727.62, 1572214
01/14/21, 1748.87, 1767.55, 1726.07, 1730.92, 1460617
01/13/21, 1727.32, 1756.39, 1727.32, 1747.25, 1171590
01/12/21, 1745.36, 1767.90, 1716.375, 1737.43, 1476715
01/11/21, 1777.02, 1784.38, 1752.14, 1756.29, 1740618
01/08/21, 1777.16, 1799.355, 1761.22, 1797.83, 1774226
01/07/21, 1726.76, 1777.82, 1726.76, 1774.34, 2096829
01/06/21, 1700.255, 1743.965, 1696.101, 1722.88, 2329401
01/05/21, 1725.09, 1746.83, 1716.90, 1740.05, 1017962
01/04/21, 1760.00, 1762.49, 1707.14, 1726.13, 1866195
12/31/20, 1737.27, 1757.50, 1736.09, 1752.64, 1053479
12/30/20, 1765.00, 1767.76, 1728.00, 1736.25, 1051308
12/29/20, 1787.23, 1788.47, 1755.11, 1757.76, 986287
