Date,Open,High,Low,Close,Volume
07/20/21,146.52,151.12,146.3278,149.71,15385160
07/19/21,148.55,149.823,145.71,146.97,22172869
07/16/21,155.96,156.28,151.02,151.91,14002740
07/15/21,153.9,156.53,153.7,155.46,11539260
07/14/21,155.95,157.28,152.95,155.12,14622830
07/13/21,156.05,157.39,153.5001,155.65,22671740
07/12/21,154.35,159.1612,153.94,158,19940359
07/09/21,153.05,156.15,152.58,155.77,13694520
07/08/21,151.61,152.53,150.04,150.94,17834570
07/07/21,152.01,154.2829,151.55,153.59,12271790
07/06/21,155.78,155.78,152.345,153.41,15083360
07/02/21,155.95,156.32,155.12,156.03,11431350
07/01/21,156.26,157.14,155.415,157.08,10479390
06/30/21,153.75,156.08,153.7097,155.54,12530990
06/29/21,155,156.31,153.61,154.14,14528710
06/28/21,153.7,154.48,152.1203,154.33,14125840
06/25/21,152.59,154.495,151.6686,154.05,15484920
06/24/21,151.92,153.12,151.22,152.51,13733190
06/23/21,150.2,152.04,150.09,151.12,12733330
06/22/21,150.6,150.97,148.66,150.21,14251160
06/21/21,149.08,151.202,149.0201,150.43,18664801
06/18/21,149.3,149.7,147.56,147.92,43595660
06/17/21,157.1,157.46,151.25,151.76,29722420
06/16/21,154.73,157.62,153.11,156.27,25321230
06/15/21,156.7,156.92,154.13,155.18,24485480
06/14/21,160.15,160.33,156.655,157.57,19917859
06/11/21,160.43,161.199,159.06,160.29,13683770
06/10/21,164.36,165.24,160.31,160.4,12119420
06/09/21,164.14,164.22,162.28,162.94,12377370
06/08/21,164.49,165.76,163.1618,165,10370720
06/07/21,167,167.1,165.14,165.66,7267196
06/04/21,166.21,166.67,165.03,166.44,8510831
06/03/21,165.41,167.245,164.661,166.17,13354650
06/02/21,167.26,167.44,165.53,166.06,10498570
06/01/21,165.87,166.91,165.48,166.05,9445366
05/28/21,164.68,164.94,163.26,164.24,10294700
05/27/21,163.95,164.75,162.57,164.35,15707510
05/26/21,163.57,163.74,161.305,161.83,13058340
05/25/21,163.85,165.7,161.56,161.85,12609080
05/24/21,163.36,164.225,162.1189,163.54,9440290
05/21/21,161.34,163.223,160.94,162.66,10248990
05/20/21,160.83,161.86,159.52,160.83,10426010
05/19/21,161,161.18,158.64,161.11,13278900
05/18/21,164.68,165.5,162.24,162.35,11098120
05/17/21,163.37,164.85,163.03,164.67,9883458
05/14/21,162.39,164.45,161.99,164.01,10583980
05/13/21,158.18,162.445,157.68,161.5,15397360
05/12/21,159.61,160.78,157.03,157.45,14381730
05/11/21,161.08,162.39,158.04,158.54,15451670
05/10/21,161.5,163.73,161.12,161.22,14014330
05/07/21,157.22,161.5,157.02,161.24,14257830
05/06/21,158.07,160.825,157.16,160.69,13542410
05/05/21,156,158.28,154.63,157.52,10506673
05/04/21,152.87,155.64,152.14,155.48,12977670
05/03/21,154.85,155.48,153.13,153.36,11801110
04/30/21,154.1,154.49,153.01,153.81,11705070
04/29/21,153.54,155.28,153.2,155.19,12976870
04/28/21,152.43,152.89,151.4,152.23,8943653
04/27/21,150.5,151.57,150.11,151.25,12821180
04/26/21,150.78,152.46,150.38,150.56,10799070
04/23/21,147.18,151.13,146.685,150.19,14043090
04/22/21,150.23,150.3,147.26,147.37,15256120
04/21/21,147.79,150.61,146.79,150.54,12236670
04/20/21,151.74,151.75,148.65,149.27,13716680
04/19/21,153.42,153.88,152.22,152.65,11900220
04/16/21,153.87,154.51,152.69,153.3,13773410
04/15/21,151.25,152.2,149.32,152.17,17694131
04/14/21,151.47,153.83,150.93,151.21,19939590
04/13/21,154.75,155.2,152.43,154.09,16113560
04/12/21,155.58,157.25,155.57,155.95,12273360
04/09/21,155.81,157.042,154.97,156.28,12122400
04/08/21,154,155.505,152.31,155.12,12335510
04/07/21,153.1,155.23,152.65,154.93,16903520
04/06/21,152.79,154.28,151.86,152.54,13071550
04/05/21,154.4,154.94,152.6,153.62,13507980
04/01/21,151.9,153.79,151.55,153.71,16561510
03/31/21,153.28,154.49,152.12,152.23,16736680
03/30/21,154.46,155.87,153.88,154.48,13184310
03/29/21,152.1201,153.7276,151.04,152.68,17570340
03/26/21,154.3,155.45,152.55,155.09,16754400
03/25/21,150,152.97,149.33,152.55,15608340
03/24/21,150,153.18,149.86,150.62,13079790
03/23/21,150.33,152.12,148.96,149.46,17076301
03/22/21,152.8,153.97,150.61,150.97,19944850
03/19/21,155.51,155.94,151.19,155.14,54418832
03/18/21,157.6,161.69,157.11,157.65,21898471
03/17/21,155.34,156.88,153.05,155.09,13952380
03/16/21,154.09,154.6,152.19,153.51,12805570
03/15/21,156.35,156.92,153.96,155.37,12103260
03/12/21,156.86,157.63,155.0701,156.15,12849530
03/11/21,154.11,156.15,153.36,154.32,11771480
03/10/21,151.91,156.16,151.51,155.13,14342240
03/09/21,151.5,154.25,149.82,151.83,16238760
03/08/21,152.47,155.46,150.75,152.91,17133270
03/05/21,153.215,153.49,147.97,150.91,18465109
03/04/21,152.61,154.3786,148.6201,150.56,20093910
03/03/21,151.23,154.98,150.825,152.91,14324100
03/02/21,150.08,151.78,149.84,150.01,14221720
03/01/21,149.52,151.3799,148.48,150.5,14845480
02/26/21,150.3,150.8741,146.51,147.17,19829180
02/25/21,154.27,154.9,150.59,151.18,18127711
02/24/21,150.11,153.76,150.11,153.26,15061430
02/23/21,151.51,152.31,149.59,150.61,16234410
02/22/21,146.87,150.19,146.79,149.41,11488420
02/19/21,145.86,148.84,145.86,148.02,11969780
02/18/21,144,145.79,143.4,145.59,10590270
02/17/21,143.95,145.38,143.12,145.1,10834190
02/16/21,143.55,145.32,142.4,144.65,12130620
02/12/21,139.05,141.61,139,141.25,8324562
02/11/21,139.66,140.55,138.22,139.27,9200955
02/10/21,140,140.87,139.04,139.66,10323200
02/09/21,139.43,139.98,138.54,139.58,8614807
02/08/21,138.2,140.3,138.18,140.14,10136380
02/05/21,139.39,139.49,137.38,137.98,10051270
02/04/21,135.47,138.66,135.47,138.25,12419530
02/03/21,133.65,135.755,133.51,135.14,10600780
02/02/21,131.94,134.39,131.22,133.61,12253570
02/01/21,129.4,130.0697,128.475,129.62,11080660
01/29/21,131.19,131.72,128.19,128.67,14808110
01/28/21,129.9,132.17,128.99,130.11,13761760
01/27/21,129.59,129.85,127.35,127.86,17603850
01/26/21,132.75,133.17,131.34,131.58,11307820
01/25/21,132.14,133.17,130.06,132.12,14212760
01/22/21,132.69,134.4,132.2,133.79,12933230
01/21/21,135.69,136.16,134.325,134.83,13415020
01/20/21,137.82,138.17,135.435,135.97,16028850
01/19/21,139.86,140.7,137.82,138.04,19843779
01/15/21,137.43,141.65,137.01,138.64,27881020
01/14/21,140.49,142.75,140,141.17,18565600
01/13/21,138.59,140.79,138.1,140.35,14816760
01/12/21,139.44,141.6599,138.8301,140.22,18033461
01/11/21,134.58,138.2,134.11,138.05,15949050
01/08/21,135.97,136.35,134.12,136.02,12035130
01/07/21,135.69,138.19,134.92,135.87,21940391
01/06/21,129.88,132.77,127.88,131.55,24909061
01/05/21,124.99,126.2995,123.77,125.65,13731210
01/04/21,127.5,127.8579,124.78,125.87,16819920
12/31/20,125.09,127.33,124.82,127.07,8580214
12/30/20,125.49,125.845,124.9,125.36,7397964
12/29/20,126.2,126.2799,124.89,125.01,8389199
12/28/20,125.82,126.65,124.7886,125.34,8072641
12/24/20,125.09,125.55,123.57,124.52,4164948
12/23/20,122.78,126.52,122.35,125.07,14973230
12/22/20,123.39,123.52,121.61,121.67,11808880
12/21/20,123.17,125,121.09,123.55,28323641
12/18/20,119.14,119.8837,118.27,119.08,28954760
