Date,Open,High,Low,Close,Volume
08/06/20,85.49,86.98,84.7801,86.71,53961738
08/05/20,84.96,86.32,83.32,85.31,65737312
08/04/20,78.03,85.805,77.99,85.04,155676094
08/03/20,78.19,78.5,77.06,77.67,42628820
07/31/20,78.67,78.96,75.36,77.43,71699672
07/30/20,75.37,78.96,75.07,78.2,80286891
07/29/20,75.5,77.19,73.9,76.09,132969703
07/28/20,68.1,69.8,67.02,67.61,94181367
07/27/20,69.28,71.63,67.79,68.97,107918094
07/24/20,64.18,69.94,64.05,69.4,205314500
07/23/20,61.63,62.33,58.6342,59.57,106829102
07/22/20,57.07,62,56.97,61.79,135159391
07/21/20,57.805,58.5,56.3173,57,44800688
07/20/20,55.23,57.53,54.83,57.46,45034246
07/17/20,55.31,55.81,54.68,55.04,34710406
07/16/20,54.68,55.15,53.74,54.92,36887078
07/15/20,54.96,55.37,53.59,55.34,42360281
07/14/20,53.3,54.86,52.26,54.72,54890113
07/13/20,56.68,58.35,53.38,53.59,57741820
07/10/20,57.54,58.15,55.51,55.88,59839688
07/09/20,53.52,57.58,53.31,57.255,87216258
07/08/20,53.01,53.47,52.07,53.43,35608340
07/07/20,53.28,54.17,52.86,52.93,32153090
07/06/20,52.9,53.52,52.33,53.4,36769434
07/02/20,53.0335,53.19,52.0508,52.34,29081430
07/01/20,52.63,52.87,51.6,52.58,32370949
06/30/20,51.16,52.77,50.82,52.61,42275738
06/29/20,50.15,50.28,48.42,50.28,49905809
06/26/20,51.85,51.95,49.45,50.1,65485727
06/25/20,52.56,52.7,50.54,51.93,51129609
06/24/20,53.94,54.74,51.92,52.39,53535551
06/23/20,55.05,55.37,53.87,53.99,48089008
06/22/20,54.67,55.17,53.74,54.76,44704781
06/19/20,54.41,55.455,53.815,54.23,52801461
06/18/20,54.62,55.1225,53.65,54.04,40354719
06/17/20,54.79,55.82,54.3,54.55,45146551
06/16/20,55.72,56.07,53.59,54.46,50949754
06/15/20,52.58,54.73,52.4128,54.68,56740680
06/12/20,55.01,55.6,52.11,53.5,71189070
06/11/20,55.94,56.68,52.8,52.83,78715398
06/10/20,57.2,59,57.03,57.44,78719422
06/09/20,52.95,56.46,52.72,56.39,79919133
06/08/20,53.3,53.35,52.26,52.97,39681754
06/05/20,52.99,53.57,52.08,53.1,53908273
06/04/20,52.59,53.74,52.2,52.63,44869090
06/03/20,53.597,53.65,52.33,52.73,46765328
06/02/20,53.45,53.57,52.01,53.54,42855207
06/01/20,53.31,54.11,52.89,53.63,36949859
05/29/20,52.07,53.8,51.85,53.8,64948312
05/28/20,52.25,53.54,51.25,51.74,53754230
05/27/20,53.27,53.28,49.09,52.74,102414492
05/26/20,56.01,56.08,53.02,53.19,51618871
05/22/20,54.77,55.3748,53.78,55.17,43524113
05/21/20,56.68,56.72,54.61,54.65,48496113
05/20/20,56.55,56.98,55.625,56.39,50888191
05/19/20,54.39,56.73,54.36,55.47,60388539
05/18/20,54.98,55.25,54.24,54.59,48679059
05/15/20,53.32,54.435,52.86,54.2,66950859
05/14/20,52.1,54.54,51.61,54.51,73814000
05/13/20,54.04,55.22,51.295,52.18,76824711
05/12/20,56.186,56.58,53.75,53.76,55631102
05/11/20,52.9,55.89,52.75,55.74,68746367
05/08/20,52.15,53.27,51.81,53.19,40774191
05/07/20,52.93,52.9666,51.62,51.95,48956641
05/06/20,52.42,53.31,51.88,52.16,48138121
05/05/20,53.43,53.51,51.29,52.19,56560527
05/04/20,49.815,52.61,49.73,52.56,62590578
05/01/20,51.07,51.95,49.09,49.88,69562656
04/30/20,53.43,54.29,52.03,52.39,65543938
04/29/20,54.53,54.86,52.74,53.66,110800898
04/28/20,57.16,57.35,55.3,55.51,80501820
04/27/20,57.44,58,56.25,56.49,62568059
04/24/20,55.1,56.78,54.42,56.18,72854750
04/23/20,56.65,57.285,55.64,55.9,69662688
04/22/20,54.91,56.15,54.34,55.92,63164078
04/21/20,56.9,57.73,51.41,52.92,123906398
04/20/20,55.98,58.63,55.85,56.97,72366359
04/17/20,57.35,57.755,55.55,56.6,76908781
04/16/20,55.96,58.08,55.63,56.95,103106492
04/15/20,53.73,55.5699,53.41,54.99,83814031
04/14/20,52.235,55.14,52.11,54.93,85306750
04/13/20,48.47,51.07,48.23,50.94,64290113
04/09/20,49.65,50.25,47.72,48.38,80357391
04/08/20,48.07,49,47.61,48.79,64930781
04/07/20,48.96,49.65,46.675,47.56,102098703
04/06/20,44.3,47.58,44.06,47.52,81643800
04/03/20,44.3,44.8393,41.7,42.59,79334969
04/02/20,43.4,45.28,43.1,44.49,79024125
04/01/20,44.18,46.85,43.16,43.66,92083078
03/31/20,47.925,48.53,45.16,45.48,83483750
03/30/20,47.24,48.46,46.66,47.86,68486602
03/27/20,46.32,47.975,45.9,46.58,74599219
03/26/20,45.78,47.5,45.4,47.5,73915609
03/25/20,46.79,47.875,44.425,44.63,93760391
03/24/20,44.04,46.81,43.99,46.22,106794203
03/23/20,40.62,42.32,38.95,41.64,101704703
03/20/20,41.51,42.4825,39.58,39.61,106859508
03/19/20,39.56,41.7,37.69,39.82,88939023
03/18/20,39.54,41.95,36.75,39.12,106949297
03/17/20,40.19,42.88,38.3,41.88,92741883
03/16/20,39.08,43.37,38.51,38.71,84545875
03/13/20,42.2,43.91,39.6,43.9,86689680
03/12/20,42,42.5,39,39.01,107461508
03/11/20,44.19,45.97,43.8,45.7,102319000
03/10/20,45.41,45.44,43.1,45.38,76228250
03/09/20,43.03,46.34,42.51,43.27,80859766
03/06/20,49.44,49.54,46.74,48.59,124590898
03/05/20,48.68,49.72,47.51,48.11,98302750
03/04/20,48.25,50.14,47.2101,50.11,93311773
03/03/20,49.03,50.2,45.67,46.75,141972297
03/02/20,47.42,47.68,44.66,47.46,102324703
02/28/20,41.355,46.15,41.04,45.48,100667695
02/27/20,45.38,46.24,42.21,44.01,106416203
02/26/20,47.7,49.29,47.07,47.49,86897680
02/25/20,51.14,51.24,47.12,47.57,88699375
02/24/20,48.175,50.275,47.49,49.12,86624117
02/21/20,56.71,56.8,52.89,53.28,88553367
02/20/20,58.44,59.02,56.15,57.27,74203367
02/19/20,57.99,59.27,57.51,58.9,58597289
02/18/20,54.94,58.13,54.84,56.89,70346391
02/14/20,55.19,55.4,54.56,55.31,52365367
